0.36 -0.919782 8.21123e-05 0.058132 0.000158225 4.11558 0.0150948 6.88658 0.0457937 
0.365 -0.940484 8.44872e-05 0.0615793 0.000167055 4.21824 0.0161829 7.6864 0.0527718 
0.37 -0.961876 8.54901e-05 0.0651572 0.000190131 4.35601 0.0174473 8.61109 0.0569853 
0.375 -0.984006 9.46094e-05 0.0693735 0.000221208 4.479 0.0149516 9.79515 0.0738135 
0.38 -1.00658 9.56228e-05 0.074894 0.000246594 4.62233 0.0162575 11.3765 0.0972865 
0.385 -1.02987 0.000102152 0.0804052 0.000308453 4.78375 0.0197022 13.0548 0.130854 
0.39 -1.05453 0.000105906 0.0876726 0.00037038 4.96661 0.0172412 15.463 0.168683 
0.395 -1.07983 0.000117236 0.0966767 0.00045248 5.13067 0.0226086 18.7615 0.213715 
0.4 -1.10592 0.000124721 0.105364 0.000519818 5.37798 0.0204777 22.2893 0.273402 
0.405 -1.13367 0.000143424 0.119532 0.000673419 5.66394 0.0224548 27.9621 0.33294 
0.41 -1.16251 0.000167398 0.135772 0.000859079 5.96716 0.030621 35.1169 0.44701 
0.415 -1.19345 0.000206303 0.159351 0.00120753 6.38119 0.0337901 47.2814 0.624632 
0.42 -1.22671 0.00025262 0.192663 0.00163704 6.9597 0.0402115 64.7377 0.978963 
0.425 -1.26373 0.000357566 0.244475 0.00239642 7.92747 0.0667775 93.886 1.56243 
0.43 -1.3078 0.000531657 0.335397 0.00328784 9.59158 0.0920528 130.567 1.47031 
0.435 -1.36039 0.000671337 0.460767 0.00368338 11.2659 0.0946081 139.575 2.968 
0.44 -1.41797 0.000643816 0.594808 0.00304985 11.0197 0.117946 95.1636 5.63188 
0.445 -1.46894 0.000537833 0.685871 0.00225512 9.6988 0.166957 54.3226 5.47036 
0.45 -1.51351 0.00032951 0.75173 0.000931855 7.74018 0.0813755 17.2612 1.41735 
0.455 -1.5492 0.000266604 0.786979 0.000673752 6.81297 0.0602114 10.8443 1.00739 
0.46 -1.58104 0.000197902 0.814505 0.000388775 5.94295 0.0400453 6.20285 0.286482 
0.465 -1.60892 0.000156307 0.835071 0.000232883 5.29545 0.0236221 4.00335 0.089638 
0.47 -1.63397 0.000132836 0.85168 0.000177923 4.78207 0.0231679 2.88965 0.0768725 
0.475 -1.65676 0.0001179 0.865648 0.000126229 4.33533 0.020658 2.12282 0.0384077 
0.48 -1.67758 0.000103009 0.87745 0.000100126 3.96237 0.0178187 1.64974 0.0242364 
0.41525 -1.19493 0.000202111 0.16096 0.00123217 6.38644 0.0331666 48.0437 0.797247 
0.41575 -1.19784 0.00019844 0.161089 0.00120978 6.40852 0.0330523 48.1748 0.784264 
0.41625 -1.20123 0.00021111 0.164688 0.00130714 6.54076 0.0336488 51.3965 0.812985 
0.41675 -1.20456 0.000208798 0.167489 0.0012833 6.54271 0.0364808 51.6499 0.780021 
0.41725 -1.2077 0.000223716 0.171632 0.00137348 6.59409 0.0341323 53.7148 0.817486 
0.41775 -1.21127 0.000232693 0.175905 0.00146528 6.68341 0.0399175 56.0537 0.902782 
0.41825 -1.21446 0.000240141 0.179142 0.0015119 6.76363 0.0339957 57.9758 0.995046 
0.41875 -1.21779 0.000240896 0.182248 0.00152468 6.79158 0.0399401 60.2379 0.88817 
0.41925 -1.22183 0.00024732 0.187834 0.00160945 6.90313 0.0444454 62.8371 1.05148 
0.41975 -1.22515 0.00026227 0.192628 0.00171311 6.94161 0.0414646 64.8196 1.08542 
0.42025 -1.22865 0.000268173 0.196731 0.00172457 7.03169 0.0486851 67.1599 1.17832 
0.42075 -1.23179 0.000270166 0.199293 0.00177799 7.07556 0.0508335 68.6402 1.15818 
0.42125 -1.23559 0.00027773 0.204554 0.00188602 7.15225 0.0561528 70.8811 1.45298 
0.42175 -1.23914 0.000282491 0.209009 0.00188299 7.23583 0.0516697 73.7572 1.05374 
0.42225 -1.2431 0.000292353 0.216185 0.00195431 7.35305 0.0644075 76.5168 1.1504 
0.42275 -1.24699 0.000318332 0.223063 0.00212708 7.48712 0.0574172 81.4773 1.16014 
0.42325 -1.24992 0.000306177 0.224559 0.00203371 7.46741 0.0574438 80.8856 1.22054 
0.42375 -1.25395 0.000334954 0.231163 0.00217923 7.70596 0.0593763 85.4314 1.28122 
0.42425 -1.25761 0.000333393 0.236679 0.0021909 7.75417 0.0574765 87.6749 1.41991 
0.42475 -1.26171 0.000344633 0.243023 0.00229753 7.83387 0.0674912 91.0997 1.37546 
0.42525 -1.2653 0.000369422 0.246143 0.00244553 7.95205 0.0685124 93.4545 1.3704 
0.42575 -1.26971 0.000366222 0.256685 0.00242491 7.95577 0.0711071 95.5792 1.71424 
